ResponseID,Cluster,Did you pursue further training after placing your first dental implant?,"If Yes, this was CE ","If Yes, this was: None","If Yes, this was: Other","If Yes, this was: Uni1yr","If Yes, this was: Uni2yr","If Yes, this was: Uni3yr","If Yes, this was: ",Challenge.Anasthesia,Challenge.Implant.position,Challenge.Incision,Challenge.No.information,Challenge.prep.osteotomy,Challenge.reflection,Challenge.suturing,Challenge.other,Challenge,Reflection.Ad.prep,Reflection.Some.prep,Reflection.not.prep,Reflection.no.infromation,Reflection
R_2CvVL7q590kpYBc,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_2SCydJPD7iXrYuT,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_2TtRjZGjI8XoBA3,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_2XnhrUAUlmUllpS,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_3Ego5ZRjQ1wdwQP,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_71BuqSuOujOssjr,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_AAn6ShMvsHHPDLr,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_p6Phd3A6PqBGaaZ,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_smMCmVhDVDHzBu1,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_ukAozErZwti9C49,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_VJCn9L0fnEFxYYh,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_3NxJuCNO8JYVyob,5,Yes,0,0,0,1,0,0,University.1.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_x5w1qc0c5wI0TXH,1,Yes,0,0,0,1,0,0,University.1.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_1kMRnQq0uvk9I5E,2,Yes,0,0,0,0,1,0,University.2.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_1n8RdGQYR7p1Gq4,2,Yes,0,0,0,0,1,0,University.2.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_1od5rkbPgZj03NE,2,Yes,0,0,0,0,1,0,University.2.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_31MoJPGgdDVHyZj,1,Yes,0,0,0,0,1,0,University.2.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_1gMTXKwp1hAYjJ9,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_2BfjX22Zg1IQIwl,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_2S13izlW1bu38Nl,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_3fH3NlnbNNBgS17,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_TovSGmSJ9hminXX,5,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,0,1,0,Not.adequately.prepared
R_0fzfZtAVO7B9ngx,2,Yes,1,0,0,0,0,0,CE,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_12o1ZOwwbimmbv2,4,Yes,1,0,0,0,0,0,CE,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2QROcuIXsFIBxU5,4,Yes,1,0,0,0,0,0,CE,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2xLj20dqvmWRERf,2,Yes,1,0,0,0,0,0,CE,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3iBZwyS26GTasBi,3,Yes,1,0,0,0,0,0,CE,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_797dsMHHV0orAXf,1,Yes,1,0,0,0,0,0,CE,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_DjhjIGJ4Bkk9DZT,3,Yes,1,0,0,0,0,0,CE,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_Qmi7jl4pCmNRPR7,2,Yes,1,0,0,0,0,0,CE,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_sXPORjFRlNSQMG5,5,Yes,1,0,0,0,0,0,CE,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1irIXACEdqB2kU2,4,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1LvNJR8UkRDgczw,5,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1mJB3CTT4h7G0ZK,3,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1rv25B6BbSKjO5u,4,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_21yuWeaocBd6sCz,2,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_28OL5L8ocJiOAks,4,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2bHsUhvA33zCF4W,5,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2PmKd3Zsug1To86,5,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2rU6yRxDqu5kGv8,5,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2xWvJvOth1BxK06,3,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3DcEg11N9YGKNA8,4,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3EKBWcSIQQmaFtS,1,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3EW6ogXPwtLs0xv,1,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3g78Vw2H3mFVvRB,5,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3iR8VXAIuYKhhxc,4,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3jceqB6pBSnqRwf,1,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3M37vmAUPvNP4LX,4,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3MgwqUoHCGZFa0d,4,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3NR4ejPA20JRCMc,4,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3QVhHsO3fAQHGZJ,1,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_4O2CllIheWz64XT,3,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_6m6mUlHmxJRfYZz,4,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_BFdkjwSSvOvUba9,5,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_BFzzHQ1FSdqGrtL,2,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_QnNeWhGqx3hapdD,5,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_rjyGd2VGFsLLbwJ,3,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_xfjz0Z7v6P5NjHP,1,No,0,1,0,0,0,0,None,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_111HXFkaJ0dSzv6,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_11jSINa4CBehGse,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_12FuRAhCYOjcjAD,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1Cx1iZPnVOscr5Q,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1DYEK82F3geaT5L,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1ewy18x79zeRpQX,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1exDfXR3E2e49KI,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1exDU1dsJCdAsfm,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1gdQlM9PjMr3Mby,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1gHfZ6HVEJclDpJ,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1HnpbE2DdTY0mR1,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1Hz42NtgsBbcpWN,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1LBcEW7VH1vwnQ5,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1lsegQBaxHtKdQq,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1LuN9Wn7110rKQ2,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1lxwYSuVZw1Ij1U,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1Ncq7gDXbN516QV,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1OMNV31ssZb5Qm5,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1Q5vmDSMjR6nyQ8,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1YvE7U2wfLd7rTr,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_20T2BCEnCisfHE8,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_20TG50IvhdHDATA,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2101Mw59KDb153w,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_21Ap6NGbu2TM472,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_22LE9AXj0b1uMjk,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_241JuA8Ivhtnnsk,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_24pHK65twfdjLHQ,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_24Vv2gN1DC6dMX3,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_25XHav0LIL3qqZh,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_26b9GaDG7UqAr2e,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_29c52V1lYA4YSHS,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_29sr8qv3pxnzt8V,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2aqOaRIzRTgAe8h,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2DMvkJ6UisIx6le,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2fvUBljmMo2FXoi,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2Phs4LC4jLWZLkQ,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2QA5g6roYHVJQz8,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2qgGbcEpKSX2Gi4,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2QJrRZIExQaeSq6,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2qjzonQZ3sulW2F,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2UVgfNooxkEs7ZG,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2VqAhk9rOAtC717,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2vYxSgX2E0Vnoju,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2wbnknPwUMG9CXh,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2wREpCW1znpCAer,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2wyGUWf348ojLNE,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2y7tgHAr7H4ijE1,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2zTvg9865oqGKyO,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_31NKEv1UFZdQZ4j,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3CBLzc6ZSvNyU11,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3DjCWxtZRWQtNYi,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3EcEVNTP8jAl8jv,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3efffpIy4W4iYFL,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3EglquwRn7I0Ioi,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3fpEvJSZY0c4iho,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3GdKgzaheetd7kz,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3Gdm22X0fhzcN5j,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3IBZpm5t1RmzPS9,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3iXbXldiWrIBix3,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3j2ssIu3cYnEOKi,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3Jfkc344fNmn1Lx,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3KHir5f8hnxnNuw,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3kMK47kvJ8tj6JI,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3KOgKqlbIScz3bP,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3maWv9w0u2FdkyC,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3MQC83SSvh2zgyU,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3nDH4H7gsAw0en9,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3nHkGAGtFcqLMUE,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3O8oS603UyX8upr,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3oLYPUQtOYb8ux6,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3OrbDgdmo3N2gkw,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3PvhQIIU87woY6M,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3qap4Hn9i4IYSzS,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3Re0ttvxAULmpCc,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_8cdYyOWVhjgFJ29,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_8pPhpKkm0iR0UYd,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_AzmxirqYUFfleNj,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_BJSUdWosi3aN0NX,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_dh7DGVkewsqgrLn,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_Dk7TElvicEW2KFr,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_e5lWLCiuvH4Zbnf,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_PCyBumAGF9l4oHT,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_pi9suW1CLqp90v7,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_pJyFEJckEirLe4F,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_REa7bheVhAxZ4EF,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_RRJlQhR3uBHdzBD,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_Tt09dJt6dkjU48x,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_W96LGvuHabx3UEF,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_Y69bGhhuaasX0Wt,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_ZlzquaruIN9O4md,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_098EFIqertVWHjH,5,Yes,0,0,0,1,0,0,University.1.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1IQ1bwozWzTqzfv,4,Yes,0,0,0,1,0,0,University.1.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_24GB6DYBe4cejnK,3,Yes,0,0,0,1,0,0,University.1.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2uE8i30ubyUQHO2,2,Yes,0,0,0,1,0,0,University.1.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2ZQtF3IvQmIqWs0,2,Yes,0,0,0,1,0,0,University.1.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3dH2Vg9YeTbqCTz,3,Yes,0,0,0,1,0,0,University.1.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_DxfRkHvmha3Bzbj,1,Yes,0,0,0,1,0,0,University.1.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_24qo0jGvupv8MEG,4,Yes,0,0,0,0,1,0,University.2.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_25GgyW4yyPLQTJC,2,Yes,0,0,0,0,1,0,University.2.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2UbHhspmo2YLh2g,3,Yes,0,0,0,0,1,0,University.2.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3dWIsY6u2kRufAk,2,Yes,0,0,0,0,1,0,University.2.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3JDv7V3MDMkQcOv,3,Yes,0,0,0,0,1,0,University.2.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
