ResponseID,clust,Did you pursue further training after placing your first dental implant?,"If Yes, this was CE ","If Yes, this was: None","If Yes, this was: Other","If Yes, this was: Uni1yr","If Yes, this was: Uni2yr","If Yes, this was: Uni3yr","If Yes, this was: ",Supervision.first.implant.1.on.1,Supervision.first.implant.multiple,Supervision.first.implant.no.,Supervision.first.implant.no.information,Supervision.first.implant.other,Supervision.first.implant,Setting.first.implant,Duration.Proc.1.to.2.hr,Duration.Proc.2.to.3.hr,Duration.Proc.Less.than.1.hr,Duration.Proc.More.than.3.hr,Duration.Proc.No.info,Duration.Proc,Area,Surgical.Guide,Challenge.Anasthesia,Challenge.Implant.position,Challenge.Incision,Challenge.No.information,Challenge.prep.osteotomy,Challenge.reflection,Challenge.suturing,Challenge.other,Challenge,Restoration.type.other,Restoration.type.cem.ret.cr,Restoration.type.imp.sup.br,Restoration.type.imp.sup.cd,Restoration.type.no.information,Restoration.type,No complications,Over-prepared.osteotomy,Under-prepared.osteotomy,Inappropriate.implant.positioning,Difficulties.in.flap.design.closure,Wrong sequence of drills,Other.Complication,Reflection.Ad.prep,Reflection.Some.prep,Reflection.not.prep,Reflection.no.infromation,Reflection,Formal.mentor,"If Yes, this was: ",Advice.University,Advice.CE,Adv.mentor,Adv.imp.company,Adv.On.line.Ed,Adv.other
R_1E1lunBrOZTHlIW,2,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_1gvedSEVsGuLEQ0,5,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_1HQyLD3rDho2imB,2,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_1Lpdmrai25kmXsL,5,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_1o5tB0Y5MKvPuTD,1,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_28J8xFPl81jRzTq,2,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_2arwlHP38q0WlUF,5,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_2CdNVzZWtlWcyuf,5,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_2ciucZCtiGYgZAr,3,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_2CJ8wokyXUu6Lbe,3,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_2dgXcVxXSJmnEUQ,5,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_2Eabws9w2sSHBIo,2,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_2QL3AHeNABFGXEs,3,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_2rNL5ZIUqs2BD7d,2,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_33BXaXmbLKej5S9,1,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_3f0l9QDiQbHV4EZ,2,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_3q7mxiVkRfzMCKE,1,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_3qepWv9JPX6ieho,3,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_3qwVXhw0FxyqmoD,5,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_agBwiL6fPtM6R8t,3,1,0,1,0,0,0,0,None,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_2Qy5CPA5j8RdkFU,4,0,0,1,0,0,0,0,None,0,0,1,0,0,No,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,0,0,1,0,imp.sup.cd,1,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_1fjvTCOfzS4wQ8O,1,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,1,0,0,0,0,0,0,0,Anasthesia,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,1,0,0,0,0,0
R_5haMDUixBlePxzL,5,0,0,1,0,0,0,0,None,0,0,1,0,0,No,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,1,0,0,0,0,0
R_2yazecQKYHLhryE,5,0,0,1,0,0,0,0,None,0,1,0,0,0,Multiple,CE,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,0,Not.applicable,1,0,0,0,0,0
R_10GE7uGklrirB37,5,0,0,1,0,0,0,0,None,0,1,0,0,0,Multiple,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,0,0,0,0,0
R_24o8JLu22uc6Bob,5,0,0,1,0,0,0,0,None,0,0,0,0,1,Other,Other,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,0,0,0,1,Other,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,0,0,0,0,0
R_3qTFv2DOINWCnsS,2,0,0,1,0,0,0,0,None,0,0,1,0,0,No,Uni,0,1,0,0,0,2.to.3.hr,Single.implant,0,0,0,1,0,0,0,0,0,Incision,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,0,0,0,0,0
R_1kOmTERN7mfXBBx,3,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,0,1,0,0,Reflection,0,0,1,0,0,imp.sup.br,0,0,0,0,1,0,0,0,0,1,0,Not.ad.prep,0,Not.applicable,1,0,0,0,0,0
R_uyrXHObj6VR3TP3,5,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,1,0,0,0,0,0,Incision,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Assoc,1,0,0,0,0,0
R_yPAf8nXGop4yOTD,5,0,0,1,0,0,0,0,None,0,1,0,0,0,Multiple,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,0,0,0,0,0
R_1mztzPDrqmQWQlV,4,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,1,Uni,1,0,0,0,0,0
R_1QgCPCc7A070guW,4,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,1,Uni,1,0,0,0,0,0
R_3Rsc8q5zwsxD4o7,3,0,0,1,0,0,0,0,None,0,1,0,0,0,Multiple,Uni,0,0,1,0,0,Less.than.1.hr,Multiple.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,1,Uni,1,0,0,0,0,0
R_28OL5L8ocJiOAks,4,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,0,0
R_2B9BmeInsdEYvw3,5,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,1,0,0,0,0,0
R_4O2CllIheWz64XT,3,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,CE,0,1,0,0,0,2.to.3.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,1,0,0,0,0,0
R_9RJ3pQHfQ2zSDF7,4,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,0,Other,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,0,0
R_qJXArL4uIXTNCSt,5,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,1,0,0,0,0,0,Incision,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,1,0,0,0,0,0
R_30tJKDkiZOWJvam,4,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,0,0,1,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,0,0
R_XtPYOcun46Li5S9,2,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Uni,0,1,0,0,0,2.to.3.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,0,0,0,0,0,0,1,1,0,0,0,Ad.prep,1,Uni,1,0,0,0,0,0
R_so2CsOj5dFESnTP,1,0,0,1,0,0,0,0,None,0,0,1,0,0,No,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,0,1,0,0,0,0
R_Xwioa3uSYW9vsPL,3,0,0,1,0,0,0,0,None,0,1,0,0,0,Multiple ,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,0,0,0,1,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,0,1,0,0,0,0
R_OcInS92BMk3gbip,5,0,0,1,0,0,0,0,None,0,1,0,0,0,Multiple,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,1,0,0,1,0,0,0,0,1,0,Not.ad.prep,0,Not.applicable,0,1,0,0,0,0
R_3sv4vQtEfR7jFNY,5,0,0,1,0,0,0,0,None,0,1,0,0,0,Multiple,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,0,1,0,0,Som.prep,1,Assoc,0,1,0,0,0,0
R_2Yb8c9OG863arlJ,2,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Other,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,1,0,0,1,0,0,Som.prep,1,Sr.Coll,0,1,0,0,0,0
R_3PaDiMztzkgCOV0,5,0,0,1,0,0,0,0,None,0,1,0,0,0,Multiple,CE,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,0,0,1,0,0,0
R_3sncfUPWEWTQdd6,4,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,0,0,0,1,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,0,1,0,0,0
R_W1oDxOrOu983zRD,4,0,0,1,0,0,0,0,None,0,1,0,0,0,Multiple ,Private,0,0,0,1,0,more.than.3.hr,Multiple.implant,0,1,0,0,0,0,0,0,0,Anasthesia,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,1,Assoc,0,0,1,0,0,0
R_1fjja9WIIpeyqVY,1,0,0,1,0,0,0,0,None,0,1,0,0,0,Multiple,CE,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Assoc,0,0,1,0,0,0
R_3g78Vw2H3mFVvRB,5,0,0,1,0,0,0,0,None,0,1,0,0,0,Multiple,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,0,1,0,imp.sup.cd,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,0,0,1,0,0,0
R_3QVhHsO3fAQHGZJ,1,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,0,0,1,0,0,0
R_2xWvJvOth1BxK06,3,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,0,1,0,0,Som.prep,1,Other,0,0,1,0,0,0
R_3EHcFWig8ZyqpNf,3,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,1,0,1,0,0,0
R_2tJacXKhjT2qr85,3,0,0,1,0,0,0,0,None,0,1,0,0,0,Multiple ,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,0,1,0,0,0
R_2VL17LzyrzCx0zC,5,0,0,1,0,0,0,0,None,0,0,1,0,0,No,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,0,1,0,0,0
R_25R3siEQnuCnkgB,2,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,1,Other,1,0,1,0,0,0
R_2fHVZQ1pqKSLIwL,3,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,1,0,1,0,0,0
R_b70b8dHHvwXvF73,2,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,0,1,0,0,Som.prep,1,Assoc,1,0,1,0,0,0
R_TdWFUZVXYGkYvWF,4,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,0,1,0,1,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,0,1,0,0,0
R_2wn0hBM0ec0sk9N,2,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,0,1,0,1,0,1,0,0,Som.prep,1,Other,1,0,1,0,0,0
R_2RQy2ObisTCiYCX,2,0,0,1,0,0,0,0,None,0,0,1,0,0,No,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,1,1,0,0,0
R_2xP54yvFFfzl8at,2,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Other,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,0,0,1,0,Not.ad.prep,0,Not.applicable,0,1,1,0,0,0
R_3jceqB6pBSnqRwf,1,0,0,1,0,0,0,0,None,0,1,0,0,0,Multiple,CE,0,0,0,1,0,more.than.3.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,0,0,1,1,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,1,1,0,0,0
R_3njf8xmazDyh7aq,1,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Other,0,1,1,0,0,0
R_3EW6ogXPwtLs0xv,1,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,0,1,1,0,0,0
R_D8fsH3Afh5PI01z,2,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,0,1,0,imp.sup.cd,0,1,0,0,0,0,0,0,0,1,0,Not.ad.prep,1,Assoc,0,1,1,0,0,0
R_2wif5VJHZbnz0Mk,3,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,0,Cem.ret.cr,0,1,0,0,1,0,0,1,0,0,0,Ad.prep,1,Other,0,1,1,0,0,0
R_3CU7RP7XWxDcLea,5,0,0,1,0,0,0,0,None,0,0,1,0,0,No,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,1,1,0,0,0
R_1mJB3CTT4h7G0ZK,3,0,0,1,0,0,0,0,None,0,0,1,0,0,No,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,0,1,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,1,1,0,0,0
R_3etoDTzbynAN4R9,3,0,0,1,0,0,0,0,None,0,1,0,0,0,Multiple ,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,0,0,1,0,0,0,1,0,Not.ad.prep,0,Not.applicable,1,1,1,0,0,0
R_2YP3FB1HFZrfUWE,5,0,0,1,0,0,0,0,None,0,1,0,0,0,Multiple,Other,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,0,0,0,1,0,0,1,0,Not.ad.prep,0,Not.applicable,1,1,1,0,0,0
R_3g4TTOHPLsQk530,1,0,0,1,0,0,0,0,None,0,0,1,0,0,No,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Other,1,1,1,0,0,0
R_1jOrUDSoPk4Hx5U,5,0,0,1,0,0,0,0,None,0,0,1,0,0,No,Uni,0,1,0,0,0,2.to.3.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,1,Uni,1,1,1,0,0,0
R_3IYS0t1DY5pWVnk,5,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,0,1,0,imp.sup.cd,0,1,0,0,0,0,0,0,0,1,0,Not.ad.prep,1,Uni,1,1,1,0,0,0
R_20MZVy10b56Woap,1,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,1,1,0,0,0,1,0,0,Som.prep,1,Sr.Coll,1,1,1,0,0,0
R_3nAGZ5UiLv8D3CO,3,0,0,1,0,0,0,0,None,0,0,1,0,0,No,Private,0,1,0,0,0,2.to.3.hr,Multiple.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,0,0,0,1,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,1,1,1,0,0
R_2e57kiMt3gwZ7FP,3,0,0,1,0,0,0,0,None,0,0,1,0,0,No,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,1,0,0,0,0,0,Incision,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,0,Not.applicable,0,0,0,0,1,0
R_1lmkgyeyoUM7GPT,3,0,0,1,0,0,0,0,None,0,0,0,0,1,Other ,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,1,0,0,Reflection,0,0,1,0,0,imp.sup.br,0,0,1,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,1,0,0,1,0
R_2WIL640YvSjRj2c,3,0,0,1,0,0,0,0,None,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,1,0,0,0,0,Other,1,0,0,1,0,0,0,0,0,1,0,Not.ad.prep,1,Other,0,0,1,0,1,0
